k      Energy                Energy change         Gradient Norm         Step distance         alpha                 # f    # df 
----------------------------------------------------------------------------------------------------------------------------------
    0  -16.0140418205673249  N\A                   33.29277876151441262  N\A                   N\A                   N\A    N\A  
  123  -177.971331995847720  -0.00003982503505994  0.005693634441812371  0.020412828907094632  1.000000000000000000      1      1
  124  -177.971389432821041  -0.00005743697332150  0.006723853117534098  0.045935495797581604  1.000000000000000000      1      1
  125  -177.971458622085577  -0.00006918926453636  0.010173887887905056  0.087107193761564685  1.000000000000000000      1      1
  126  -177.971513114927518  -0.00005449284194014  0.006403570022316325  0.095166995275188390  1.000000000000000000      1      1
  127  -177.971542927340948  -0.00002981241343036  0.003736694996705133  0.015760276361903028  1.000000000000000000      1      1
  128  -177.971569764265979  -0.00002683692503069  0.004428871354168924  0.022237410781741438  1.000000000000000000      1      1
  129  -177.971593465754580  -0.00002370148860109  0.006461748310770190  0.034527405982491585  1.000000000000000000      1      1
  130  -177.971627148991018  -0.00003368323643826  0.004888435898109008  0.041158022954445490  1.000000000000000000      1      1
  131  -177.971664945176371  -0.00003779618535304  0.007648941366016073  0.072115333219423274  1.000000000000000000      1      1
  132  -177.971693195900172  -0.00002825072380119  0.007634108775028454  0.052321348243657139  1.000000000000000000      1      1
  133  -177.971714887103303  -0.00002169120313055  0.004887671567027854  0.008694236441427156  1.000000000000000000      1      1
  134  -177.971747275629468  -0.00003238852616505  0.003610428255309736  0.026765138381011781  1.000000000000000000      1      1
  135  -177.971767499265126  -0.00002022363565856  0.006146755755930952  0.036059195327345958  1.000000000000000000      1      1
  136  -177.971790861441803  -0.00002336217667675  0.004509131908488822  0.055047272142218245  1.000000000000000000      1      1
  137  -177.971808082592531  -0.00001722115072766  0.003821039170927743  0.024669107643835296  1.000000000000000000      1      1
  138  -177.971829798834107  -0.00002171624157654  0.003924250665118872  0.029899502336674058  1.000000000000000000      1      1
  139  -177.971859058988911  -0.00002926015480397  0.004421630587085305  0.041270839521430721  1.000000000000000000      1      1
  140  -177.971863555269294  -0.00000449628038268  0.012171063269670269  0.096136454494747614  1.000000000000000000      1      1
  141  -177.971908972063346  -0.00004541679405178  0.003604092129764921  0.012072123483641110  1.000000000000000000      1      1
  142  -177.971921078110540  -0.00001210604719403  0.002891622292554548  0.005674208734286390  1.000000000000000000      1      1
  143  -177.971944933292377  -0.00002385518183700  0.003916377601972365  0.032998874168380994  1.000000000000000000      1      1
  144  -177.971974515857766  -0.00002958256538931  0.005310130224431156  0.056227279393334321  1.000000000000000000      1      1
  145  -177.972003579511692  -0.00002906365392618  0.005234183253409108  0.093841380271156474  1.000000000000000000      1      1
  146  -177.972028235620314  -0.00002465610862145  0.003263636636031420  0.041282552494292600  1.000000000000000000      1      1
  147  -177.972053281773582  -0.00002504615326870  0.003888822007641026  0.037882924030240038  1.000000000000000000      1      1
  148  -177.972073837883613  -0.00002055611003015  0.004581385445717208  0.038931255624859759  1.000000000000000000      1      1
  149  -177.972100206239474  -0.00002636835586145  0.005382814395031335  0.068931287163307389  1.000000000000000000      1      1
  150  -177.972123331880027  -0.00002312564055273  0.004070764229878945  0.036266261860284323  1.000000000000000000      1      1
  151  -177.972143099998902  -0.00001976811887516  0.003988503368311151  0.023990936907454015  1.000000000000000000      1      1
  152  -177.972165524066383  -0.00002242406748109  0.005231594317067744  0.046702875185727861  1.000000000000000000      1      1
  153  -177.972186543556858  -0.00002101949047528  0.005448978104230939  0.067562588412614144  1.000000000000000000      1      1
  154  -177.972203554360476  -0.00001701080361726  0.003085651990603829  0.021607773738890230  1.000000000000000000      1      1
  155  -177.972217865403479  -0.00001431104300309  0.003004686111489042  0.032272698722612333  1.000000000000000000      1      1
  156  -177.972226511921121  -0.00000864651764231  0.006910398851488442  0.025092023320865918  1.000000000000000000      1      1
  157  -177.972238645644864  -0.00001213372374309  0.004063209627704226  0.019890187367541598  1.000000000000000000      1      1
  158  -177.972251289679149  -0.00001264403428535  0.002938388711476120  0.024416917620913948  1.000000000000000000      1      1
  159  -177.972258935264903  -0.00000764558575383  0.003226870081466646  0.016370406643629400  1.000000000000000000      1      1
  160  -177.972270757901156  -0.00001182263625310  0.005398528246644219  0.042308545240885071  1.000000000000000000      1      1
  161  -177.972284707076767  -0.00001394917561015  0.003318960013739028  0.029086439489618053  1.000000000000000000      1      1
  162  -177.972297396104693  -0.00001268902792617  0.003035822049706903  0.030882889878108624  1.000000000000000000      1      1
  163  -177.972313166113451  -0.00001577000875840  0.003169121907741781  0.044330087874993498  1.000000000000000000      1      1
  164  -177.972330456740507  -0.00001729062705635  0.005459343401372762  0.072717954052944233  1.000000000000000000      1      1
  165  -177.972345664780874  -0.00001520804036658  0.002938536750781756  0.054535890372129414  1.000000000000000000      1      1
  166  -177.972353950175715  -0.00000828539484132  0.002287552333900241  0.009071147260390819  1.000000000000000000      1      1
  167  -177.972366093528705  -0.00001214335298982  0.002962756717690454  0.023155654551981558  1.000000000000000000      1      1
  168  -177.972374273556908  -0.00000818002820324  0.004733208716520218  0.041942473582964101  1.000000000000000000      1      1
  169  -177.972384127334606  -0.00000985377769779  0.002961494940605096  0.019556953483432299  1.000000000000000000      1      1
  170  -177.972398456592543  -0.00001432925793665  0.002633252276741366  0.048819395320922116  1.000000000000000000      1      1
  171  -177.972408312091260  -0.00000985549871757  0.002990295164127329  0.033461074601697372  1.000000000000000000      1      1
  172  -177.972422872496622  -0.00001456040536140  0.007366288602295498  0.094379169859112821  1.000000000000000000      1      1
  173  -177.972442306166499  -0.00001943366987688  0.002758601078998940  0.041184784501134691  1.000000000000000000      1      1
  174  -177.972449258678693  -0.00000695251219440  0.002125649837569672  0.009285694519362841  1.000000000000000000      1      1
  175  -177.972461034255502  -0.00001177557680875  0.003012276759131810  0.016285263624129860  1.000000000000000000      1      1
  176  -177.972470310244716  -0.00000927598921407  0.005594827164749849  0.042470966266384711  1.000000000000000000      1      1
  177  -177.972482637398712  -0.00001232715399623  0.003438365248219654  0.026812445036641451  1.000000000000000000      1      1
  178  -177.972501114898250  -0.00001847749953753  0.002755546030441161  0.077242629847763505  1.000000000000000000      1      1
  179  -177.972510592505642  -0.00000947760739222  0.004302323425070873  0.040120234747501058  1.000000000000000000      1      1
  180  -177.972525529461222  -0.00001493695557996  0.003306298049899944  0.081123348308118084  1.000000000000000000      1      1
  181  -177.972535912309467  -0.00001038284824517  0.005199431077804338  0.037341307279788078  1.000000000000000000      1      1
  182  -177.972546103132970  -0.00001019082350239  0.002698562229497547  0.007810351156776542  1.000000000000000000      1      1
  183  -177.972554645048717  -0.00000854191574717  0.002625862487864904  0.010390855140668271  1.000000000000000000      1      1
  184  -177.972563152961811  -0.00000850791309403  0.003272746710090371  0.019842016762438942  1.000000000000000000      1      1
  185  -177.972575408652630  -0.00001225569081952  0.006916608903349083  0.072305635390019204  1.000000000000000000      1      1
  186  -177.972589416900689  -0.00001400824805841  0.003385962619126225  0.057321067994511948  1.000000000000000000      1      1
  187  -177.972596629702138  -0.00000721280144944  0.002395735068490491  0.018440803155596569  1.000000000000000000      1      1
  188  -177.972606999465767  -0.00001036976362911  0.002795156698323313  0.036750354526379418  1.000000000000000000      1      1
  189  -177.972615635304634  -0.00000863583886712  0.003111972812659946  0.027539273781789920  1.000000000000000000      1      1
  190  -177.972617744952856  -0.00000210964822144  0.008128389079120596  0.065827129723465646  1.000000000000000000      1      1
  191  -177.972635219694666  -0.00001747474181001  0.002281733323380343  0.007245119355543832  1.000000000000000000      1      1
  192  -177.972640059853233  -0.00000484015856727  0.001886061134824767  0.004188625297359483  1.000000000000000000      1      1
  193  -177.972649213271779  -0.00000915341854579  0.002571498520726600  0.024560102113561705  1.000000000000000000      1      1
  194  -177.972660624741934  -0.00001141147015459  0.002914094915514217  0.045237805303321956  1.000000000000000000      1      1
  195  -177.972665707621160  -0.00000508287922684  0.005920229734640540  0.060519891668188489  0.500000000000000000      2      1
  196  -177.972678721301576  -0.00001301368041595  0.002280094846195865  0.041719334181839248  1.000000000000000000      1      1
  197  -177.972685201875776  -0.00000648057419994  0.002085585784165872  0.025664392143535805  1.000000000000000000      1      1
  198  -177.972694286825088  -0.00000908494931195  0.002728380384642163  0.036596950236860423  1.000000000000000000      1      1
  199  -177.972708496622146  -0.00001420979705812  0.003516347000625071  0.057998524397966967  1.000000000000000000      1      1
  200  -177.972718903338886  -0.00001040671673990  0.004203385129408441  0.065499348664514997  0.500000000000000000      2      1
  201  -177.972730868831035  -0.00001196549214910  0.002285194127737897  0.032924369401496192  1.000000000000000000      1      1
  202  -177.972740267415758  -0.00000939858472293  0.002785731156249566  0.027022758622285453  1.000000000000000000      1      1
  203  -177.972748396227075  -0.00000812881131651  0.003926449700516771  0.033314995893337903  1.000000000000000000      1      1
  204  -177.972758173261894  -0.00000977703481908  0.003455504983240070  0.031345585191096224  1.000000000000000000      1      1
  205  -177.972770117081154  -0.00001194381925984  0.002416846955034587  0.047120849599221470  1.000000000000000000      1      1
  206  -177.972779029007313  -0.00000891192615881  0.002722036789906955  0.049255695250005324  1.000000000000000000      1      1
  207  -177.972789029328168  -0.00001000032085585  0.004229183946799556  0.064697593016806748  1.000000000000000000      1      1
  208  -177.972798027769954  -0.00000899844178547  0.003087915291369332  0.023027764357159682  1.000000000000000000      1      1
  209  -177.972808190794467  -0.00001016302451262  0.002658571169392829  0.037785633421522323  1.000000000000000000      1      1
  210  -177.972815919427546  -0.00000772863307929  0.003284102811412378  0.028306368475606399  1.000000000000000000      1      1
  211  -177.972827990759640  -0.00001207133209391  0.002959298181249828  0.050803806111651791  1.000000000000000000      1      1
  212  -177.972833744972717  -0.00000575421307758  0.008070251238871875  0.089432321755490984  1.000000000000000000      1      1
  213  -177.972847450345398  -0.00001370537268030  0.002753212710200047  0.008401926248114227  1.000000000000000000      1      1
  214  -177.972853455584584  -0.00000600523918592  0.002133239969728487  0.009049441368893058  1.000000000000000000      1      1
  215  -177.972861103280365  -0.00000764769578154  0.002814121686039216  0.029991972246682839  1.000000000000000000      1      1
  216  -177.972872417213380  -0.00001131393301534  0.002906736373679222  0.052572316881318491  1.000000000000000000      1      1
  217  -177.972891221403699  -0.00001880419031863  0.003754766481884198  0.099146416951272547  1.000000000000000000      1      1
  218  -177.972898370414554  -0.00000714901085530  0.004372817749800494  0.076904027446865017  0.500000000000000000      2      1
  219  -177.972906898624103  -0.00000852820954833  0.001953492131074485  0.014286401983007498  1.000000000000000000      1      1
  220  -177.972912775626184  -0.00000587700208143  0.002093861940110771  0.014264547994808220  1.000000000000000000      1      1
  221  -177.972920031605610  -0.00000725597942619  0.002810610862322103  0.026983894454272839  1.000000000000000000      1      1
  222  -177.972931321729504  -0.00001129012389355  0.004437611918033782  0.073325875467260465  1.000000000000000000      1      1
  223  -177.972940929790780  -0.00000960806127636  0.003349947280406825  0.076546946276225241  1.000000000000000000      1      1
  224  -177.972947287097042  -0.00000635730626186  0.001835951181867001  0.005894834160795999  1.000000000000000000      1      1
  225  -177.972953541817673  -0.00000625472063120  0.002128965546155662  0.015925400986095159  1.000000000000000000      1      1
  226  -177.972958518894984  -0.00000497707731028  0.003039740498102161  0.024234802453224089  1.000000000000000000      1      1
  227  -177.972967499113678  -0.00000898021869488  0.003089101843750074  0.056691654628537951  1.000000000000000000      1      1
  228  -177.972972638349915  -0.00000513923623657  0.004233429456309736  0.055898921806966865  1.000000000000000000      1      1
  229  -177.972978291209187  -0.00000565285927223  0.002019094299725624  0.003174180915430340  1.000000000000000000      1      1
  230  -177.972982714018939  -0.00000442280975221  0.002131612638638737  0.011515670623515699  1.000000000000000000      1      1
  231  -177.972987035415087  -0.00000432139614758  0.002606893211654721  0.020198090769913155  1.000000000000000000      1      1
  232  -177.972996167108277  -0.00000913169319005  0.002932381060653900  0.050804102415087266  1.000000000000000000      1      1
  233  -177.972999942495789  -0.00000377538751195  0.004719786205409087  0.049424414115103496  0.500000000000000000      2      1
  234  -177.973007409751147  -0.00000746725535805  0.002026711018163537  0.027792310120657297  1.000000000000000000      1      1
  235  -177.973012078293976  -0.00000466854282876  0.002088958927982172  0.016647244378806307  1.000000000000000000      1      1
  236  -177.973017240097419  -0.00000516180344334  0.002449582209703340  0.020507685404660930  1.000000000000000000      1      1
  237  -177.973025526962970  -0.00000828686555109  0.002631440876998015  0.039955675617228930  1.000000000000000000      1      1
  238  -177.973030542790297  -0.00000501582732681  0.002893210174727697  0.034695687862559727  0.500000000000000000      2      1
  239  -177.973035944296753  -0.00000540150645633  0.001725205824707682  0.016559618408270984  1.000000000000000000      1      1
  240  -177.973040980420933  -0.00000503612417901  0.002389868701120295  0.017703360945099423  1.000000000000000000      1      1
  241  -177.973047431138297  -0.00000645071736471  0.003112942599198577  0.028386884445452190  1.000000000000000000      1      1
  242  -177.973055546632508  -0.00000811549421086  0.004191439148713991  0.055113977648585534  1.000000000000000000      1      1
  243  -177.973064002996494  -0.00000845636398594  0.002266007900274607  0.028621821085554520  1.000000000000000000      1      1
  244  -177.973071842817375  -0.00000783982088137  0.002200286237306429  0.038329816955675881  1.000000000000000000      1      1
  245  -177.973075737488727  -0.00000389467135164  0.002179034410369741  0.018704060440389694  1.000000000000000000      1      1
  246  -177.973080351240071  -0.00000461375134364  0.005056216922709911  0.069580036182044516  1.000000000000000000      1      1
  247  -177.973089155676348  -0.00000880443627693  0.001806315692988248  0.013547141724575837  1.000000000000000000      1      1
  248  -177.973092660252689  -0.00000350457634112  0.001839727162021388  0.003708061834130312  1.000000000000000000      1      1
  249  -177.973100472795891  -0.00000781254320258  0.002402424583366818  0.028039880154619174  1.000000000000000000      1      1
  250  -177.973105324197916  -0.00000485140202499  0.005761042439027027  0.054356741032358761  1.000000000000000000      1      1
  251  -177.973114469302117  -0.00000914510420102  0.002354476112673421  0.034679954700427111  1.000000000000000000      1      1
  252  -177.973119436366175  -0.00000496706405783  0.001589789209772925  0.031453828623538383  1.000000000000000000      1      1
  253  -177.973123624555938  -0.00000418818976299  0.002006139004122019  0.031437129095002173  1.000000000000000000      1      1
  254  -177.973128602209271  -0.00000497765333307  0.003475440647400308  0.036401042230176490  1.000000000000000000      1      1
